,gender,age,cust_id,became_member_on,income,days_as_member
7711,M,56,d89ddbfc1fa9433b85f8a19b6c849e7b,2018-01-07,43000.0,1054
7712,F,40,654c2fc759ce42659ef8e61d6e03ee00,2017-01-30,57000.0,1396
7713,M,48,9b0b6a79feaa489482974734269b57bc,2018-02-24,71000.0,1006
7714,M,29,c1476e44a37b4b189bad63490a0b1748,2017-09-13,36000.0,1170
7715,F,49,8327c7a472974fbb9569532a55c07204,2018-06-07,82000.0,903
7716,M,61,a92044bd2adf48119fc564132e64eb26,2017-12-17,65000.0,1075
7717,F,48,4ffabbe645864029af2415cff4e05065,2017-07-29,55000.0,1216
7719,M,48,43a50d7e5c8547a9aa1ec31291b9fc30,2017-11-18,57000.0,1104
7720,M,53,d53f33e6bd1b4f1cb5273bef76b5b9f6,2017-11-09,76000.0,1113
7721,M,41,cc35fd7b202a43d19eddbec7b76e01ca,2017-03-10,76000.0,1357
7722,M,42,35f0a49ba7784141a3adadef2ad8fc35,2016-02-07,42000.0,1754
7724,F,71,8f74115993464fdb90658daeef20a4d6,2017-01-24,71000.0,1402
7725,M,57,13ab3fcafae84cb7856cdff7f71c43fa,2018-06-16,65000.0,894
7726,M,70,f953fbf668f64a329ed752dcbf362781,2018-06-10,39000.0,900
7727,M,58,1f5a8953d3db4e02b8e7ea4705f6aefb,2015-06-13,64000.0,1993
7728,F,66,84be43a1f66b4abfa2d57321036e2559,2015-09-06,85000.0,1908
7729,F,78,1b7b9be435284b25a2fccd34981aef47,2017-10-30,111000.0,1123
7730,M,49,57b9d3a0e2ba40969ce4caf7b98fd2f6,2017-02-26,73000.0,1369
7731,M,57,a2633655a62e4287a3b651d926a774a6,2018-06-12,83000.0,898
7732,M,46,be7c214e5e7740a2b7e4433eb82a401a,2017-10-14,71000.0,1139
7733,F,53,708d8271f758417e9555313e8de385ce,2015-11-21,55000.0,1832
7734,F,63,50f4cde8df10498c8938f936ab1a030d,2014-03-04,65000.0,2459
7735,M,61,fbdf7c5f1eb440a3872c80a82927e86f,2018-04-06,67000.0,965
7736,M,65,69d75d7a2d354401b851152b857c063d,2017-04-15,50000.0,1321
7737,F,32,f35e77e9a38a40519c3ffd37df84e731,2018-07-05,48000.0,875
7738,F,61,d52fefcf60764f96bf6e9cfa6d425a22,2017-04-23,75000.0,1313
7739,M,58,7f04a0c0c4da4da184ecdbae67ee6acb,2014-01-08,69000.0,2514
7740,M,54,9b8d07277ca543809a1981fe51e71d9a,2015-10-11,69000.0,1873
7741,M,61,01887dcd32b64feb807e2436548b6c87,2017-10-14,78000.0,1139
7742,M,43,a7aca0114d2145a687d726e9d6f35b83,2017-01-09,31000.0,1417
7743,M,46,67f0ab11e5694035baa4a0a956ad0500,2018-03-01,94000.0,1001
7746,M,65,ec462328d3cd4bf4bc72d7308750c4a8,2017-10-23,74000.0,1130
7747,F,72,cd10ba15be244a36a61dc4256e7d6f6b,2017-06-09,94000.0,1266
7748,F,49,bf55b1c6cac54b198430548e35b20f0d,2018-03-13,71000.0,989
7749,M,60,6d8a255c4ce64314afab49e51914c7c7,2015-08-27,91000.0,1918
7750,O,73,40bb30fe65624a638d3148dfb4af92d9,2018-05-16,71000.0,925
7751,F,30,3b84fac9ca1148bb96b133ced98f565a,2016-05-16,66000.0,1655
7753,M,49,08eb3d097916423f9649e0be727c7d84,2018-05-21,68000.0,920
7754,F,63,2617bb645c38463ab5b0353e8e83ce3e,2015-09-08,94000.0,1906
7755,M,45,d8192bb8400249d18947acf38b2619fa,2017-12-13,35000.0,1079
7756,M,81,ad9e18d628fd4771bb3afdc2993cfdd7,2017-11-10,68000.0,1112
7757,F,42,f506799252ec47319aea121b746fab3a,2018-03-13,47000.0,989
7758,F,62,7c95e8f2829e4dea92e1b42a9a935bca,2016-02-19,31000.0,1742
7759,M,26,ddc9cc8077b74fe5b9578473a65d0c5b,2016-10-29,66000.0,1489
7760,M,59,23d57185ce92402b9c67300bd5775f77,2017-01-02,78000.0,1424
7762,M,49,861832bd241b43fd8a8005046bad9efc,2017-11-15,52000.0,1107
7763,M,40,692e3eaba5854ad5bbdd51d241647830,2015-12-07,62000.0,1816
7765,M,31,bad8d0152407421692323f3e4a9faf2f,2016-08-06,59000.0,1573
7768,M,54,f4996c5638134185b27f27e8bb0adaf1,2018-04-17,72000.0,954
7769,M,43,d56835f0fc28499fa58eba822b291660,2017-09-03,67000.0,1180
7770,F,74,a53360f4e6d94a09a6bcc668bee1b2a2,2017-12-16,77000.0,1076
7771,M,65,d5c358c94a8642a9bc2b00c76a0075d0,2015-08-01,73000.0,1944
7772,M,57,2436d6f5405d4684adbe768aa7d12001,2017-12-19,52000.0,1073
7773,F,71,28eb1aa28ee4478985329d822186ab0a,2016-06-11,64000.0,1629
7774,M,26,0b9c42f29edd4e0cbbcdc22ebdeb937c,2014-02-07,38000.0,2484
7776,M,45,b0ca734e01744520aea416f1c9f98f9d,2016-01-05,49000.0,1787
7777,M,58,25656382424241009698120962046477,2014-02-04,63000.0,2487
7779,M,49,d46757a6ccc84ecd8141cd74767031b2,2017-04-02,83000.0,1334
7780,F,51,fba9a75c4d534c0a9a1d87f2900a4b2d,2016-04-19,105000.0,1682
7781,M,47,3b13ea0c378c485ba7ab038ee08bed44,2016-11-04,84000.0,1483
7782,M,35,c10a9663c525488daae778bbf584906d,2016-04-07,32000.0,1694
7783,M,40,da653fa452914b2eb9cfc4a8ed5c9b4b,2015-06-14,49000.0,1992
7784,F,64,590eea12a5ca4e45ae75805e08195dd4,2016-09-30,73000.0,1518
7785,M,60,ec8e29cea5e24a7d91896afb4c6c00c2,2018-01-05,71000.0,1056
7786,M,44,ba3d4e6aa3a64d0c8a5262a374a05f6f,2016-06-24,66000.0,1616
7787,M,61,63fab1f9826144968c8d4ff729e37ecb,2015-05-27,67000.0,2010
7788,M,25,0b931f3c0c9049dd825fc371e4d759f9,2018-03-17,37000.0,985
7789,F,51,6a71281072f7470785e859df21d3c2c5,2018-01-20,42000.0,1041
7790,F,53,7662f341972d48bfbdb8f63e66988630,2015-10-02,100000.0,1882
7791,F,46,64819ea1d8b64913a80d8ea0b9f071c5,2018-03-09,82000.0,993
7792,M,83,999ba07136d944758f7d1b6620563e1c,2018-07-08,83000.0,872
7793,F,90,732335156d0f4c629b0f55cee1592337,2018-03-19,57000.0,983
7794,M,41,e9980e136f9e4f00a2e2c895907b0d82,2017-12-04,82000.0,1088
7795,F,65,953f730903484691800d77f17750cdb0,2018-01-28,39000.0,1033
7796,F,58,d25f38519a89455499c9e49e67ae1511,2013-07-30,55000.0,2676
7797,M,43,d628f07ed9524e8aa489e5dd4aa26578,2014-08-17,67000.0,2293
7798,F,32,6501f7863265467284c18e136e4d76ac,2016-12-16,38000.0,1441
7799,M,26,95e879c99aea4bec91f21aa0b355dcee,2017-08-11,66000.0,1203
7800,M,59,663a3eb67a9245ba9ed86162a7f1e801,2017-06-09,79000.0,1266
7801,M,60,401f773670d94a7488581e99777c6c8f,2017-12-26,94000.0,1066
7802,M,46,586f34cfc4ac462bb6d87026c7bc3aad,2014-03-29,42000.0,2434
7803,F,33,731cf81d68a641019a2da3fc97459223,2017-03-31,37000.0,1336
7804,F,38,86ff8cbc870d4dbfabd9122c64cc9c6c,2017-09-09,60000.0,1174
7805,F,27,8efe784d3d864d1294e5d6c71af22032,2016-02-10,51000.0,1751
7806,F,67,091c007c27584fb4850eb5fa0ff890e5,2015-10-19,66000.0,1865
7807,M,25,0b3878783eed4009993f706e51f19d9e,2018-07-02,74000.0,878
7808,M,18,b901d4c1272944f198e4a708b89e6591,2018-06-13,52000.0,897
7809,M,56,5b545e1908744a4798c7c4318be843e8,2017-09-10,74000.0,1173
7810,M,52,c56f0935f02a47158c4d7792e3cee843,2015-12-17,94000.0,1806
7811,F,53,30d1da64d80a40d5ab3fc81611f367f7,2016-01-20,96000.0,1772
7812,M,25,0b63d4cabf5f4c1eab0277c6c1b09362,2016-06-28,55000.0,1612
7813,M,74,46d8c002b7de4b49919b476a6be4a1ee,2017-11-24,61000.0,1098
7816,M,34,33d7d058b31f473ea2e2a1b53971ee8a,2014-03-10,46000.0,2453
7817,M,27,0864b88ddd1945ff8982d042d520c7fb,2017-08-28,45000.0,1186
7818,M,57,9aa25ad8fd1940efb459bb515e6abcb5,2018-07-02,39000.0,878
7819,M,74,33cb21065cc5451ab45154d31e88178b,2018-01-20,63000.0,1041
7820,M,47,1d1e648b281840e18d98a54ee56f28bf,2018-01-29,41000.0,1032
7821,M,71,d087fd0166404163b7d1e1e7cf2a9ac7,2017-12-04,63000.0,1088
7822,F,64,f5c121aa62594d35b71cbe56ec7f6c9e,2016-07-09,103000.0,1601
7823,F,65,79bfd96879f449a8a32c34947de5638b,2018-03-26,95000.0,976
7824,F,62,033f0ee2250e475b87f70115e7895957,2016-12-23,108000.0,1434
7825,M,73,bec4d93f34874661b7310ec99893ed13,2016-08-13,84000.0,1566
7826,M,38,af9a7712bc024eeaa0533cfcff3e86aa,2017-11-16,46000.0,1106
7827,M,49,3cb2907fc9d54e61a9cf6fa050237690,2017-12-29,81000.0,1063
7828,F,52,e820e95254a24e9abe9704555f8bbee2,2018-07-07,56000.0,873
7829,F,42,b270f33e4efb46cf8ef0ad6b1fdfefe9,2017-07-26,70000.0,1219
7830,M,31,515d4d9094964a188166571ec1f72c1d,2017-08-11,41000.0,1203
7831,F,75,cc4f91c73dec40f0b86d5a78185e22f4,2016-03-24,72000.0,1708
7832,M,34,2d417224c49c4d1eb3ad45275ae43662,2017-11-09,43000.0,1113
7833,F,46,445649ee453c4633a1e6af2b38d90881,2017-03-18,95000.0,1349
7834,M,49,1342d779e7594c899f9ce936e55790d7,2016-12-23,32000.0,1434
7835,F,57,62ca3ef8900946739da97145222e3107,2018-03-06,49000.0,996
7836,F,71,a83b13b3bfe245189f5cf414ba2cdb3f,2016-01-03,86000.0,1789
7837,M,56,47e9f9fcd7a248aca993ab995f072552,2018-03-30,96000.0,972
7838,F,68,8cd664a131394da28639183c80c3cab7,2017-12-22,59000.0,1070
7839,F,57,681f57254d5541e0a9b5948929811bce,2016-10-29,92000.0,1489
7841,O,77,141acdc240c34737bc25aaa030051b1e,2016-05-30,85000.0,1641
7842,F,52,cfd66def1f3c4050a1d7dfd3f928cd44,2016-07-29,81000.0,1581
7844,M,56,5532d4074ad946a8bc19ad1b1d4347ac,2016-02-14,71000.0,1747
7845,M,59,f126206918334d3ea43168faa612e277,2018-01-10,31000.0,1051
7846,F,58,8d87b4721b494123b655374a403a75ed,2018-04-28,41000.0,943
7847,O,21,9a9b396176624d1296897645eceb65c0,2018-02-19,60000.0,1011
7848,M,74,5ed0135d7ad9443f82a69861cb2fdb3e,2017-11-08,55000.0,1114
7849,M,77,677d86af9c3a41d7bbe03b087705ea99,2017-10-12,56000.0,1141
7850,M,62,894d620373384c5f8c25e28d15de7959,2017-06-16,69000.0,1259
7851,F,63,c249bfa89db240289392f1c30b7b7163,2017-10-23,75000.0,1130
7852,F,60,9fdd832da9314bddbc5eb1b0aad221bb,2015-03-28,42000.0,2070
7853,F,54,79c8b1dbf8e8408e85c4f7473412788e,2017-04-25,102000.0,1311
7854,M,57,dc521ab68ca546e0bd663811c091277b,2018-07-13,55000.0,867
7855,F,85,6e30c103b3c446d58513c19a4da6e39b,2017-08-06,38000.0,1208
7856,M,51,2f811436e81b461e882079479c68e72d,2018-06-30,36000.0,880
7857,M,66,713ea3c455b14fa3b18d47f15ef150a9,2018-02-11,61000.0,1019
7858,F,59,70f0cba2dfeb48d2817d789ba39b1939,2017-08-25,35000.0,1189
7859,M,28,4442993b339f48d2b8cf3f2af357cfa3,2018-06-20,68000.0,890
7862,M,40,33be916683434fa3b66027d490a33e2c,2017-04-27,56000.0,1309
7863,F,52,5e19e1cf9fbf430680d752ee2003b404,2015-12-12,88000.0,1811
7864,F,87,3f2a5ab7168645479b7b11be3147d4dc,2016-07-15,72000.0,1595
7865,F,54,c830751fd5de4453a105b0bd54aa070f,2018-04-19,79000.0,952
7866,F,54,f12026bef50743d0a4337abebf1729a8,2017-06-06,79000.0,1269
7868,M,59,f12407b8b57341bc8485757508874811,2017-08-28,32000.0,1186
7869,F,68,dee0dc6b04b642e28bd0543ffc770bab,2017-01-24,74000.0,1402
7870,M,69,4e10162162e04db9a8762949c7239d04,2016-02-18,43000.0,1743
7871,F,48,0c74d9a15b9f4b4aa85e150e55b9beb6,2018-02-26,31000.0,1004
7872,F,42,abd10430922642a2afac8fcaaab4dd14,2017-08-16,74000.0,1198
7873,M,64,3a97e25f6f4c4bdca5507037f985b4f6,2018-06-15,67000.0,895
7874,M,60,3d28370352d642c7a3223284c83d9bdc,2016-10-31,74000.0,1487
7875,M,21,1acf2c2567854a3f83bc6f80abd2795a,2016-02-09,31000.0,1752
7876,M,54,6ae4f7f014eb47e9a059839788cd8de3,2017-11-06,76000.0,1116
7877,M,69,7abeaafc50754789be2215e5c6322ecd,2015-12-13,97000.0,1810
7879,M,82,956bb2a66d944fbeb9d50242f3839930,2016-12-30,97000.0,1427
7880,F,24,eaef10f33ead4f30bbccb8aa3d5eb9e5,2015-11-03,53000.0,1850
7881,F,61,3189cbd23b2d44938a71fd178d23d625,2016-03-24,83000.0,1708
7882,M,64,77e4e977834d4eb1ba2a5755731dcf83,2015-12-02,85000.0,1821
7883,O,61,a6d2bc2a28094a07a5c273dc542cefdc,2015-12-19,69000.0,1804
7884,F,55,584d1995b883496fafd060f65ca831e6,2017-10-17,96000.0,1136
7886,M,40,31f72426dff344ed8b1b1258366caf8d,2018-02-05,34000.0,1025
7888,M,65,f49ea4a7ff694967a8716c8d85d7e394,2014-12-15,68000.0,2173
7889,M,52,bc671dda0ff74b72b38572768b6a943b,2018-04-02,60000.0,969
7891,M,65,49ab0b1075fb43deacf520733e260ed5,2017-04-25,89000.0,1311
7892,M,39,fb80db90446a475db59c2c82cbd26fec,2018-05-10,61000.0,931
7893,M,73,4e7d4faae08241dabb6d2c1b6857830c,2016-06-17,32000.0,1623
7896,F,56,ccd97c93c5544596847e18af79d555ba,2017-09-14,80000.0,1169
7897,F,90,7ca7aeaf87024c27bceba0e700a0d9cc,2018-02-05,95000.0,1025
7898,M,59,48d781b45b1f454b9d19f5144864eebc,2018-06-10,46000.0,900
7899,F,56,ae5d734b4970435cbdc30f7482ac6922,2015-09-16,67000.0,1898
7900,M,77,17c0490a3b724ae6b5c109a20e890fce,2017-10-23,54000.0,1130
7901,M,32,a5e995abf9d04d488380c6e5bb3d0814,2018-02-14,66000.0,1016
7902,F,61,dd2d770b5b9f41bd9382964971dde25e,2016-05-12,81000.0,1659
7903,M,44,1c6d78d003044f79b8fe208e971f22ce,2016-06-13,52000.0,1627
7904,M,20,5d8729b17d7243bfbd65dfc3a608090a,2017-08-04,37000.0,1210
7905,M,63,1b5ad32f9861469c923ec8f065cdd9d3,2016-04-29,75000.0,1672
7907,M,60,613083a03d7c44978ebf6ba0ad7c23be,2015-12-04,78000.0,1819
7908,M,21,2f772790746c49409d01ccc87e05e10b,2018-02-07,55000.0,1023
7909,F,63,33363cabd4a94bb181a90dd22b572f65,2016-08-06,90000.0,1573
7911,M,83,5bab2beb0b884d209db0b530b26f2363,2017-04-27,56000.0,1309
7912,F,31,42b08cfe20c54e15ab6815c4a1d9d2cf,2017-08-09,33000.0,1205
7913,M,22,8d5dc8f536bb487e9d5c72db1367b1d2,2018-01-25,50000.0,1036
7914,M,24,5e2b7a1c76eb4c7c825c331b9a9f696e,2018-07-07,62000.0,873
7915,M,35,ad6a9cf0594d401c94b62590989c5644,2018-06-04,46000.0,906
7916,M,45,92105bd31e38472ab74fbb1345e0ad7b,2017-09-28,92000.0,1155
7917,F,40,b9ddc4c9d1b944d0848f619be3bd65e9,2018-02-26,84000.0,1004
7918,F,69,0a68034a1858477e8053ca18a05c213c,2017-04-26,110000.0,1310
7919,M,78,62d559a3f7274bc9809b514c41d2475e,2017-07-21,117000.0,1224
7920,F,40,0fc77fd7b2b24809826e1d3825fed3d8,2017-07-21,84000.0,1224
7921,M,20,55c44f36cd9a46079ba4ece24ebd1773,2015-12-14,33000.0,1809
7923,M,46,714a2a8785fa4e2eadbb69b51f1369ac,2018-07-20,51000.0,860
7924,M,46,3b0daacc4b0842fcb83ff8a4e842fa81,2018-05-02,95000.0,939
7925,M,27,7cd10d543a89477a80a758fc4d3657a1,2018-05-05,56000.0,936
7926,M,78,7e8da1599cce45e4beaa2e0480636076,2016-03-12,85000.0,1720
7927,M,75,d61f587847c54c18b2761b70417df7bc,2016-04-11,51000.0,1690
7928,M,68,5ff1dfe459bb47b3987be79eabe8b49d,2017-09-10,100000.0,1173
7929,M,35,a8d40bf3f96843ae8a16aafd85deaabf,2017-12-03,73000.0,1089
7931,F,60,f521b240922448e38983582db3563428,2016-12-01,84000.0,1456
7933,M,23,62f918cdbfef4e4c89220fec49a98969,2018-01-11,32000.0,1050
7935,M,67,4d98b7f2489241ce83e363f6862b0961,2017-12-12,67000.0,1080
7936,M,58,1f7289c15fe14adab43983d43d4a0390,2015-12-20,31000.0,1803
7937,F,74,5cfc907778a9457382cf0731819cebe2,2015-11-18,91000.0,1835
7939,M,77,1f7e721ece654f62a8fd629f59dfd60e,2016-03-28,83000.0,1704
7940,F,22,cc71b85ec36d43dfabafede2e142fc9e,2017-05-09,63000.0,1297
7941,M,57,82a4721d25fa4f6b8f3450fb6d327854,2017-09-08,77000.0,1175
7942,M,49,f540ab0d259d4afd93a15d665cbbe094,2017-10-17,33000.0,1136
7943,F,63,565d92b886b44ac09d4b80d2e7f0dffe,2017-08-08,118000.0,1206
7944,M,54,7b7f2e6d79f8480a9872535c492adec9,2017-04-21,69000.0,1315
7947,M,31,329a9b32e7e0475cb2643125919c4d90,2016-06-06,46000.0,1634
7948,M,64,db71cc5c39584742b495139b180daa20,2017-03-22,40000.0,1345
7949,M,67,989c1a0aab464aefbeff92261b090784,2015-11-14,73000.0,1839
7950,M,48,b68d4b8fa0e94acbb8f5d3b83a0b0c72,2015-11-08,110000.0,1845
7951,M,52,e8c90e65c0ee4de89fd66cf514730c88,2018-01-30,65000.0,1031
7952,F,54,93f7e0a48c2047e28a4b3457046c466e,2015-12-13,60000.0,1810
7953,M,61,a5cde6ee9df740b5afd639bb94a007ba,2016-03-27,99000.0,1705
7954,M,37,2ad98e767e5c472cbdf9e44a87366ef7,2018-03-08,40000.0,994
7955,M,37,8be9ebed6d7d4b7b865e8e495e83b83d,2016-07-28,68000.0,1582
7956,F,55,d37f9b61415e4a7bb032df9f96abbb6d,2017-08-02,53000.0,1212
7957,M,19,87091420f60c4c2fb515e859f7a42b93,2017-10-31,34000.0,1122
7959,M,24,074b758a424a4d618f97e18bf3e2e4a8,2017-08-27,63000.0,1187
7960,M,50,440a11b6a970418880fbce74d0770a97,2016-03-06,68000.0,1726
7961,F,48,ee910fc2af6c4c52b92487b5267caa2a,2017-09-18,66000.0,1165
7963,M,61,7b28112f90184eec8c38f7d7b2052a9d,2017-08-10,31000.0,1204
7964,M,77,0218964095c94da0bfac44cf40c9343f,2015-02-09,94000.0,2117
7965,F,41,840c1483e58f464ca46a05670f085679,2016-04-13,73000.0,1688
7967,F,69,82db188ed88e4737abc50f4b5bfc3a72,2015-10-02,89000.0,1882
7969,F,63,e3dbe6d922674cf6b0d2054f8a6675f4,2017-11-12,54000.0,1110
7970,F,48,91bd75d075614ac6802816fcb6009258,2017-10-25,49000.0,1128
7971,F,79,373e42d973c04afb80cef6763b7fe6eb,2016-02-26,95000.0,1735
7972,F,49,61e51bc52f4d4c8b930db40be1cdd083,2013-11-12,57000.0,2571
7973,F,24,718dc2350f494ec4be31f8c3d0ee661c,2017-11-14,42000.0,1108
7974,F,74,e7091c7009c04def8bbed8dedeb00503,2017-10-01,101000.0,1152
7975,F,50,89fd5aeb57554bb8995f553444691d90,2015-06-19,70000.0,1987
7977,M,52,7065e5bd01f54bdd9ac511586276b4f7,2017-10-30,69000.0,1123
7978,M,57,0cfff5bcbc2c4da8b633fb7b06593625,2018-06-07,53000.0,903
7979,M,62,42d9221a82654037aedacd9ea24dd709,2017-08-06,45000.0,1208
7980,M,44,2ab20d5f9e6e47b7aacc05dec0758cb9,2017-11-02,34000.0,1120
7981,M,59,fe61f51396584a62a88a737d155ba2fe,2017-08-29,47000.0,1185
7982,M,29,dad86972ba9f4ee5b201cca3dba48eb6,2018-05-26,49000.0,915
7983,M,30,075d0096867d4a08901e1715c038eaa5,2017-08-27,47000.0,1187
7984,F,82,d957b9bd21fd4cacb39aab4b2834704b,2018-04-18,84000.0,953
7985,M,55,ad0884c461704fcdad54dc7d8150ae32,2016-11-20,57000.0,1467
7986,F,30,3191b724d3fc4f4d9c5c9bf7ff66e4e6,2018-06-07,32000.0,903
7987,F,72,53426d80b1f7435284264b934478a750,2016-11-06,66000.0,1481
7988,M,25,b7e6cbe9c7ab431fb19bf38b65d60f2c,2018-01-27,34000.0,1034
7989,F,55,a12fba072dae4e3aae2e1b4b92b92aa1,2016-04-20,97000.0,1681
7990,M,82,4eff60b798854f09924ef683d0479f89,2017-02-04,102000.0,1391
7991,M,65,50a22661fb2440808dd6e4a38d8cc2e6,2018-07-12,78000.0,868
7992,M,70,3b88b75cc2444adeaed87401ce7471d1,2015-08-21,100000.0,1924
7993,M,93,fa78c77815f14f7e973c43c229ae3556,2016-05-18,60000.0,1653
7994,M,71,9cd0dd71500b43669e3a0410873abc75,2017-10-21,84000.0,1132
7996,F,80,2eb67e28af804a62a7d5de4a39c2646c,2017-05-10,84000.0,1296
7998,M,77,60e0bbc13e8e49dcb6ce51f811a84b46,2017-12-08,87000.0,1084
7999,M,51,b8b1f116c8db44e0a742490fa7e09db9,2017-07-02,101000.0,1243
8000,F,67,11d6d468b2674f859538e26d601f745f,2018-05-07,79000.0,934
8001,M,63,8eb604dc765a45a38b4212751af99ae2,2018-02-01,86000.0,1029
8002,M,21,4455e61955bf4b6ba269ed2856f504e8,2017-10-12,37000.0,1141
8004,F,55,ef3151875cd7450c85e9effa680b70c4,2018-04-23,108000.0,948
8005,M,60,c89b6c5cfbfb49f8990d39dcb15d0dfe,2018-01-30,67000.0,1031
8006,M,74,115bb87faca04ed7b545f8b8e95b2dd7,2016-05-11,76000.0,1660
8007,F,66,61785b6cf44c47fc822622f965696647,2017-09-02,92000.0,1181
8009,M,63,30a7268e872746cc8d26a28faa8cec16,2014-09-05,61000.0,2274
8010,F,80,0c6ba803d2c84d71b0f0980a03912398,2017-06-10,99000.0,1265
8011,F,43,a1c78aebc61c4b4aa4c958288d86160b,2018-01-16,56000.0,1045
8012,F,60,81330e0811304b41bbf253fca975dd4f,2018-04-16,32000.0,955
8013,M,28,c4be9893461342c48ce8e14b38d30afe,2017-10-30,59000.0,1123
8014,M,65,483e71a167bf492d9d8d3380ac737205,2018-01-03,105000.0,1058
8016,M,76,5f3fd777708140238e54f27f6a667751,2013-09-25,59000.0,2619
8018,M,86,7c56d46290a54a3292077fd06ee66249,2016-02-20,56000.0,1741
8019,F,57,968e15b054b84c61821217576ab16e1f,2018-02-17,39000.0,1013
8020,M,58,5dc074a4f3e54a51965feaada51c0bd8,2018-07-25,84000.0,855
8021,M,63,a97b0e2c53fd409d962cbebc359f3f1f,2017-08-28,73000.0,1186
8022,F,81,c9f85399ba1d493b86764cf1db917989,2017-04-01,74000.0,1335
8023,M,24,5da599f0f0ca40a6916e28487a55e655,2015-08-29,60000.0,1916
8024,M,57,3676d09f2a6142c1afcebf8f75f4c5ec,2017-07-14,85000.0,1231
8025,F,48,9e08560831d3498d98cbe1958412d6b8,2016-10-18,53000.0,1500
8026,M,38,7905b7568f024849b27b7af94969d78a,2018-06-21,67000.0,889
8027,F,41,0d2c8f6e2cd441bbbbfaf0036c41630d,2017-01-02,80000.0,1424
8028,M,70,79a0f1ea3c354d6ba8c10bc4f86380b1,2017-05-23,114000.0,1283
8029,F,52,e7fb284f44a54acc83130fcd5fc802cc,2017-11-18,83000.0,1104
8030,F,52,e00e39e41bf64361a81f0c82da3c3ead,2018-04-26,90000.0,945
8031,M,50,647fc3ba0eca4cc089cb1189072e08fb,2016-07-12,98000.0,1598
8033,M,27,e5b856fbfff34958b7404b6e976e6fe9,2017-10-23,32000.0,1130
8036,F,59,23fe1476e9154136b5b55eed413743a6,2017-08-02,90000.0,1212
8037,F,60,6ea0220ab2be49dfabfeee118bbb78a1,2016-07-27,87000.0,1583
8038,M,33,c86a41d7fc0d41039b948b7a966093bd,2018-03-23,33000.0,979
8039,O,92,443f2cf24300401e8111eb338c790549,2015-08-31,97000.0,1914
8040,F,57,34f4506ab17044b19e562b8d3381e19b,2017-11-23,91000.0,1099
8041,M,29,04189492f0aa46f2b6fefe34ffbc7062,2013-12-14,64000.0,2539
8042,F,64,1473097b38ef4af2baa785f83d10b95a,2017-11-09,44000.0,1113
8043,M,49,c1f75b94d45d42b189765a2533b526dd,2018-04-14,88000.0,957
8044,F,29,1ef06f08c9e14ce9aa768ef16171869c,2018-02-20,59000.0,1010
8045,M,68,9a4f8b9976034a48a6599c41635a9386,2017-10-27,92000.0,1126
8046,F,64,2c38043147564d189ca3ae755b835851,2017-02-18,108000.0,1377
8047,M,51,642dcbae782b41409fe3dfee949800ef,2018-01-30,33000.0,1031
8048,M,58,e8434e36ba6e420391e1684bdbcc69bd,2018-03-28,74000.0,974
8049,M,52,ae56c4d76ac84a639a31693086044dd9,2017-06-06,69000.0,1269
8050,O,70,5c25e9889e464103b097c878d921fe49,2018-04-25,41000.0,946
8051,F,50,fb15fed7754d4c5aa66ea52df82cbb59,2013-12-11,44000.0,2542
8052,M,63,dc686916a51a4496bf4224ba4266a4f1,2018-02-26,48000.0,1004
8053,M,66,516deb12c5e249ea9cea3a55ef8ce20b,2017-09-29,42000.0,1154
8054,M,37,e61ba43fd8bf4b18b97af08e1ae53fc7,2016-08-01,32000.0,1578
8055,M,42,18a0d61beab64b218454834f068f3f52,2018-01-10,32000.0,1051
8056,M,22,efef288af381446eb0b32d0e42371846,2017-05-10,36000.0,1296
8057,F,72,434895bf1bd14ee4b064961958b9d1a4,2018-01-18,109000.0,1043
8058,M,44,58685d6f468c4410bda5757c71039d60,2016-01-25,63000.0,1767
8059,M,22,33207f5c13f34087b2e5c9b1cdc83ee6,2016-09-11,72000.0,1537
8062,M,25,c15f857368ae42c19909c66824f54de1,2018-04-16,67000.0,955
8063,M,65,e69248e2f33b4a3e930c23c786fbb006,2017-11-22,45000.0,1100
8064,F,67,ec93fe749a8e42628138f96bb29d1ac5,2015-08-11,51000.0,1934
8065,M,53,18a4097b43f548c3a34efb2699fdcfcb,2014-02-20,66000.0,2471
8067,M,83,3ab94c67c9324d37aaf478e61c028438,2017-01-01,76000.0,1425
8068,F,88,b7d9416dbfd84e50afd2114c3bafbc00,2017-08-30,68000.0,1184
8069,M,48,9d6e4253c7424f2abaebe398bcd78355,2018-07-14,54000.0,866
8070,F,70,a86a6c3923a5435486301ed5033ee4dd,2016-11-18,117000.0,1469
8073,M,56,e675e1fc77b04d839bf84487fef0bcbb,2017-12-13,55000.0,1079
8075,M,66,e6a59f1d7d9d4f49a37c1c17d6cb7870,2018-01-27,46000.0,1034
8076,M,41,43ddc0d38ac4481e9bbf42310114fea3,2017-08-27,62000.0,1187
8078,M,54,0a2d08c3970c4d2181711b61f4f9cb31,2018-05-04,97000.0,937
8079,M,82,039e0c539c2f4fc582423412a8bceb40,2018-07-26,32000.0,854
8080,F,40,cc8812db238a4bb9962dbef576925c5b,2015-09-03,85000.0,1911
8081,F,41,10cbaa18d359457d899edf285d85a9b4,2017-01-13,64000.0,1413
8082,M,21,677b68c6df3449c2a2853d551c8b2ac3,2016-10-30,52000.0,1488
8083,M,44,b39042dc2414439695d395c59b247a03,2017-02-17,75000.0,1378
